CustomerID,VehicleAttribute,VehicleAttributeDetails
Cust35242,VehicleMake,Saab
Cust29229,VehicleMake,Suburu
Cust35516,VehicleMake,Dodge
Cust1532,VehicleMake,Accura
Cust10042,VehicleMake,Accura
Cust8218,VehicleMake,Ford
Cust23824,VehicleMake,Saab
Cust23184,VehicleMake,Dodge
Cust21311,VehicleMake,Toyota
Cust5510,VehicleMake,Accura
Cust13521,VehicleMake,Ford
Cust24308,VehicleMake,Chevrolet
Cust27241,VehicleMake,Dodge
Cust21197,VehicleMake,Accura
Cust38032,VehicleMake,Saab
Cust21080,VehicleMake,Chevrolet
Cust16379,VehicleMake,Ford
Cust13309,VehicleMake,Audi
Cust30673,VehicleMake,Volkswagen
Cust25009,VehicleMake,Toyota
Cust13671,VehicleMake,Audi
Cust9401,VehicleMake,Honda
Cust29977,VehicleMake,Audi
Cust36110,VehicleMake,Suburu
Cust13562,VehicleMake,Jeep
Cust2027,VehicleMake,Suburu
Cust15286,VehicleMake,Ford
Cust36296,VehicleMake,Nissan
Cust4887,VehicleMake,Chevrolet
Cust2889,VehicleMake,Volkswagen
Cust25277,VehicleMake,Toyota
Cust36752,VehicleMake,Accura
Cust17403,VehicleMake,Dodge
Cust22418,VehicleMake,Mercedes
Cust34389,VehicleMake,Honda
Cust9566,VehicleMake,Nissan
Cust14076,VehicleMake,Honda
Cust29482,VehicleMake,Chevrolet
Cust28513,VehicleMake,Ford
Cust9624,VehicleMake,Dodge
Cust32624,VehicleMake,Chevrolet
Cust11952,VehicleMake,Saab
Cust15549,VehicleMake,Suburu
Cust37488,VehicleMake,Dodge
Cust8399,VehicleMake,Honda
Cust3165,VehicleMake,Jeep
Cust17187,VehicleMake,Jeep
Cust1809,VehicleMake,Audi
Cust34704,VehicleMake,Nissan
Cust6363,VehicleMake,Chevrolet
Cust12687,VehicleMake,Audi
Cust19520,VehicleMake,Suburu
Cust5546,VehicleMake,Dodge
Cust29757,VehicleMake,BMW
Cust32152,VehicleMake,Suburu
Cust14680,VehicleMake,Honda
Cust33084,VehicleMake,Ford
Cust24462,VehicleMake,Jeep
Cust37219,VehicleMake,Jeep
Cust29074,VehicleMake,Saab
Cust6344,VehicleMake,Chevrolet
Cust15297,VehicleMake,Audi
Cust1830,VehicleMake,Jeep
Cust16185,VehicleMake,Suburu
Cust7498,VehicleMake,Chevrolet
Cust10989,VehicleMake,Nissan
Cust32514,VehicleMake,Ford
Cust18781,VehicleMake,Toyota
Cust6786,VehicleMake,Volkswagen
Cust33793,VehicleMake,Jeep
Cust5725,VehicleMake,Toyota
Cust37485,VehicleMake,Dodge
Cust25636,VehicleMake,Nissan
Cust11300,VehicleMake,Ford
Cust35531,VehicleMake,Saab
Cust25634,VehicleMake,Nissan
Cust33032,VehicleMake,Nissan
Cust26085,VehicleMake,Accura
Cust9262,VehicleMake,Mercedes
Cust25379,VehicleMake,Chevrolet
Cust24788,VehicleMake,Dodge
Cust20450,VehicleMake,Honda
Cust29086,VehicleMake,Nissan
Cust7570,VehicleMake,Mercedes
Cust6918,VehicleMake,Ford
Cust11169,VehicleMake,Accura
Cust13373,VehicleMake,Accura
Cust24341,VehicleMake,Volkswagen
Cust9379,VehicleMake,Dodge
Cust36937,VehicleMake,Toyota
Cust37994,VehicleMake,Nissan
Cust8706,VehicleMake,Chevrolet
Cust6264,VehicleMake,Volkswagen
Cust22508,VehicleMake,Ford
Cust21478,VehicleMake,Mercedes
Cust13583,VehicleMake,Jeep
Cust39388,VehicleMake,Jeep
Cust23854,VehicleMake,Toyota
Cust9579,VehicleMake,Dodge
Cust31724,VehicleMake,Accura
Cust7051,VehicleMake,Chevrolet
Cust11910,VehicleMake,Suburu
Cust6906,VehicleMake,Audi
Cust24344,VehicleMake,Volkswagen
Cust5602,VehicleMake,Toyota
Cust18750,VehicleMake,Jeep
Cust7716,VehicleMake,Suburu
Cust8993,VehicleMake,Dodge
Cust20902,VehicleMake,Dodge
Cust31770,VehicleMake,BMW
Cust18806,VehicleMake,Chevrolet
Cust8884,VehicleMake,Toyota
Cust5041,VehicleMake,Dodge
Cust38950,VehicleMake,Nissan
Cust5767,VehicleMake,Jeep
Cust17652,VehicleMake,Mercedes
Cust37037,VehicleMake,Volkswagen
Cust9240,VehicleMake,Toyota
Cust13180,VehicleMake,Nissan
Cust30665,VehicleMake,Mercedes
Cust2332,VehicleMake,BMW
Cust37969,VehicleMake,Dodge
Cust14796,VehicleMake,Mercedes
Cust33554,VehicleMake,Chevrolet
Cust7704,VehicleMake,Ford
Cust10643,VehicleMake,Ford
Cust21415,VehicleMake,Audi
Cust12474,VehicleMake,Toyota
Cust23538,VehicleMake,Audi
Cust2075,VehicleMake,Saab
Cust17025,VehicleMake,Chevrolet
Cust34602,VehicleMake,Jeep
Cust8023,VehicleMake,Suburu
Cust39251,VehicleMake,BMW
Cust18015,VehicleMake,Suburu
Cust7958,VehicleMake,Jeep
Cust22453,VehicleMake,Mercedes
Cust31863,VehicleMake,Accura
Cust37978,VehicleMake,Chevrolet
Cust30829,VehicleMake,Honda
Cust6433,VehicleMake,Volkswagen
Cust4860,VehicleMake,Audi
Cust19630,VehicleMake,Saab
Cust27524,VehicleMake,Audi
Cust31779,VehicleMake,Volkswagen
Cust39106,VehicleMake,Suburu
Cust1307,VehicleMake,Mercedes
Cust25931,VehicleMake,Volkswagen
Cust21824,VehicleMake,Nissan
Cust21273,VehicleMake,Nissan
Cust20472,VehicleMake,Dodge
Cust25470,VehicleMake,Saab
Cust37386,VehicleMake,Saab
Cust24215,VehicleMake,Audi
Cust38637,VehicleMake,Ford
Cust24409,VehicleMake,Saab
Cust31486,VehicleMake,Saab
Cust13586,VehicleMake,Mercedes
Cust6337,VehicleMake,Honda
Cust9452,VehicleMake,Toyota
Cust24970,VehicleMake,Accura
Cust31407,VehicleMake,Chevrolet
Cust11590,VehicleMake,Mercedes
Cust3845,VehicleMake,???
Cust23426,VehicleMake,Nissan
Cust2051,VehicleMake,Volkswagen
Cust28900,VehicleMake,Nissan
Cust3644,VehicleMake,Saab
Cust33270,VehicleMake,Suburu
Cust35027,VehicleMake,Volkswagen
Cust33739,VehicleMake,Chevrolet
Cust12883,VehicleMake,BMW
Cust26873,VehicleMake,Nissan
Cust37065,VehicleMake,Suburu
Cust32402,VehicleMake,Saab
Cust39443,VehicleMake,Volkswagen
Cust2056,VehicleMake,Ford
Cust21188,VehicleMake,Accura
Cust14335,VehicleMake,Audi
Cust38621,VehicleMake,Saab
Cust37820,VehicleMake,Mercedes
Cust3831,VehicleMake,Saab
Cust18435,VehicleMake,Suburu
Cust25194,VehicleMake,Nissan
Cust24598,VehicleMake,Audi
Cust19970,VehicleMake,Saab
Cust28253,VehicleMake,Jeep
Cust23530,VehicleMake,Saab
Cust32308,VehicleMake,Jeep
Cust34688,VehicleMake,Saab
Cust38019,VehicleMake,Chevrolet
Cust36547,VehicleMake,Nissan
Cust11165,VehicleMake,Audi
Cust36546,VehicleMake,Volkswagen
Cust10520,VehicleMake,Accura
Cust2901,VehicleMake,Dodge
Cust33444,VehicleMake,Saab
Cust27963,VehicleMake,Toyota
Cust16171,VehicleMake,Accura
Cust28658,VehicleMake,Dodge
Cust31224,VehicleMake,Suburu
Cust3827,VehicleMake,Dodge
Cust7046,VehicleMake,Suburu
Cust8992,VehicleMake,Mercedes
Cust33192,VehicleMake,Ford
Cust25570,VehicleMake,Accura
Cust8805,VehicleMake,BMW
Cust26929,VehicleMake,Saab
Cust1361,VehicleMake,Chevrolet
Cust16481,VehicleMake,Saab
Cust24876,VehicleMake,Jeep
Cust10964,VehicleMake,Accura
Cust37617,VehicleMake,BMW
Cust27539,VehicleMake,Suburu
Cust36301,VehicleMake,Nissan
Cust32158,VehicleMake,Audi
Cust24599,VehicleMake,Chevrolet
Cust21806,VehicleMake,Toyota
Cust13713,VehicleMake,Saab
Cust6978,VehicleMake,Mercedes
Cust38033,VehicleMake,Suburu
Cust8313,VehicleMake,BMW
Cust5129,VehicleMake,Honda
Cust30240,VehicleMake,Suburu
Cust23933,VehicleMake,Suburu
Cust17631,VehicleMake,Volkswagen
Cust25919,VehicleMake,Volkswagen
Cust17499,VehicleMake,Nissan
Cust2404,VehicleMake,Nissan
Cust23525,VehicleMake,Chevrolet
Cust29233,VehicleMake,Saab
Cust4413,VehicleMake,Jeep
Cust18481,VehicleMake,Dodge
Cust20505,VehicleMake,Chevrolet
Cust36724,VehicleMake,Volkswagen
Cust18628,VehicleMake,Ford
Cust28185,VehicleMake,Jeep
Cust2276,VehicleMake,Mercedes
Cust18889,VehicleMake,Audi
Cust29382,VehicleMake,Chevrolet
Cust2486,VehicleMake,Accura
Cust30487,VehicleMake,Jeep
Cust5573,VehicleMake,Toyota
Cust4340,VehicleMake,Audi
Cust31956,VehicleMake,Dodge
Cust17796,VehicleMake,Nissan
Cust17969,VehicleMake,Suburu
Cust39491,VehicleMake,Mercedes
Cust15966,VehicleMake,Suburu
Cust10254,VehicleMake,Nissan
Cust32785,VehicleMake,Volkswagen
Cust25033,VehicleMake,Chevrolet
Cust35671,VehicleMake,Chevrolet
Cust1963,VehicleMake,Chevrolet
Cust11020,VehicleMake,Ford
Cust33111,VehicleMake,Ford
Cust7880,VehicleMake,Volkswagen
Cust13258,VehicleMake,BMW
Cust27508,VehicleMake,Dodge
Cust20952,VehicleMake,Jeep
Cust9570,VehicleMake,Suburu
Cust26596,VehicleMake,Audi
Cust9474,VehicleMake,BMW
Cust16935,VehicleMake,Jeep
Cust21174,VehicleMake,Suburu
Cust26764,VehicleMake,Saab
Cust28824,VehicleMake,Suburu
Cust34665,VehicleMake,Accura
Cust23555,VehicleMake,Dodge
Cust14140,VehicleMake,Suburu
Cust35550,VehicleMake,Saab
Cust39159,VehicleMake,Volkswagen
Cust8531,VehicleMake,Volkswagen
Cust37433,VehicleMake,Chevrolet
Cust37677,VehicleMake,BMW
Cust21563,VehicleMake,Ford
Cust33493,VehicleMake,Volkswagen
Cust23024,VehicleMake,Dodge
Cust33943,VehicleMake,Honda
Cust5188,VehicleMake,Honda
Cust6636,VehicleMake,Ford
Cust34221,VehicleMake,Saab
Cust23159,VehicleMake,Accura
Cust36218,VehicleMake,Toyota
Cust18205,VehicleMake,Dodge
Cust11602,VehicleMake,Chevrolet
Cust37244,VehicleMake,Dodge
Cust37136,VehicleMake,Accura
Cust5989,VehicleMake,Toyota
Cust25818,VehicleMake,Saab
Cust32420,VehicleMake,Chevrolet
Cust17098,VehicleMake,Saab
Cust16753,VehicleMake,Honda
Cust34918,VehicleMake,Saab
Cust22676,VehicleMake,Ford
Cust13396,VehicleMake,Chevrolet
Cust17883,VehicleMake,Mercedes
Cust9756,VehicleMake,Audi
Cust15295,VehicleMake,Ford
Cust39296,VehicleMake,Nissan
Cust33880,VehicleMake,Honda
Cust15458,VehicleMake,Chevrolet
Cust18369,VehicleMake,Jeep
Cust26320,VehicleMake,Chevrolet
Cust1144,VehicleMake,Accura
Cust24767,VehicleMake,Toyota
Cust7065,VehicleMake,Mercedes
Cust14359,VehicleMake,Accura
Cust27544,VehicleMake,Nissan
Cust33673,VehicleMake,Honda
Cust24576,VehicleMake,Honda
Cust2134,VehicleMake,Ford
Cust25000,VehicleMake,Saab
Cust8660,VehicleMake,Chevrolet
Cust37391,VehicleMake,Jeep
Cust4934,VehicleMake,BMW
Cust14943,VehicleMake,Saab
Cust29970,VehicleMake,Jeep
Cust5635,VehicleMake,Chevrolet
Cust23731,VehicleMake,Saab
Cust33199,VehicleMake,Suburu
Cust16017,VehicleMake,Accura
Cust23924,VehicleMake,Ford
Cust35340,VehicleMake,Ford
Cust37736,VehicleMake,Chevrolet
Cust28732,VehicleMake,BMW
Cust1276,VehicleMake,Jeep
Cust33382,VehicleMake,Ford
Cust36806,VehicleMake,Audi
Cust14375,VehicleMake,Suburu
Cust16598,VehicleMake,Audi
Cust11887,VehicleMake,Volkswagen
Cust18422,VehicleMake,Mercedes
Cust34146,VehicleMake,BMW
Cust36725,VehicleMake,Volkswagen
Cust16435,VehicleMake,Ford
Cust15301,VehicleMake,Toyota
Cust15547,VehicleMake,Accura
Cust2653,VehicleMake,Ford
Cust18834,VehicleMake,Dodge
Cust28277,VehicleMake,Nissan
Cust30881,VehicleMake,Chevrolet
Cust33531,VehicleMake,Suburu
Cust6217,VehicleMake,Volkswagen
Cust2211,VehicleMake,Audi
Cust9365,VehicleMake,Audi
Cust9135,VehicleMake,Mercedes
Cust26100,VehicleMake,BMW
Cust7783,VehicleMake,BMW
Cust24242,VehicleMake,Chevrolet
Cust31051,VehicleMake,Suburu
Cust10105,VehicleMake,Mercedes
Cust36307,VehicleMake,Volkswagen
Cust1385,VehicleMake,Audi
Cust32278,VehicleMake,Suburu
Cust26682,VehicleMake,Saab
Cust16872,VehicleMake,Chevrolet
Cust8464,VehicleMake,Saab
Cust5368,VehicleMake,Volkswagen
Cust18311,VehicleMake,Audi
Cust24015,VehicleMake,Toyota
Cust34398,VehicleMake,Honda
Cust17030,VehicleMake,Toyota
Cust8206,VehicleMake,BMW
Cust35615,VehicleMake,Nissan
Cust14486,VehicleMake,BMW
Cust5285,VehicleMake,Suburu
Cust23193,VehicleMake,Nissan
Cust36363,VehicleMake,Dodge
Cust9340,VehicleMake,Suburu
Cust35238,VehicleMake,Suburu
Cust7977,VehicleMake,Chevrolet
Cust26886,VehicleMake,Honda
Cust9377,VehicleMake,Saab
Cust2239,VehicleMake,Chevrolet
Cust29502,VehicleMake,Mercedes
Cust15133,VehicleMake,Nissan
Cust4345,VehicleMake,Toyota
Cust20918,VehicleMake,Audi
Cust30974,VehicleMake,Mercedes
Cust9588,VehicleMake,BMW
Cust9443,VehicleMake,Suburu
Cust2521,VehicleMake,Ford
Cust30830,VehicleMake,Dodge
Cust25279,VehicleMake,Mercedes
Cust17326,VehicleMake,Toyota
Cust7043,VehicleMake,Mercedes
Cust4807,VehicleMake,Audi
Cust19579,VehicleMake,Nissan
Cust3183,VehicleMake,Mercedes
Cust16259,VehicleMake,Suburu
Cust6012,VehicleMake,Dodge
Cust15636,VehicleMake,Chevrolet
Cust29466,VehicleMake,Ford
Cust25871,VehicleMake,Dodge
Cust14961,VehicleMake,BMW
Cust38157,VehicleMake,Ford
Cust38090,VehicleMake,Audi
Cust13590,VehicleMake,Chevrolet
Cust7912,VehicleMake,Audi
Cust5743,VehicleMake,Suburu
Cust17019,VehicleMake,Chevrolet
Cust18415,VehicleMake,Honda
Cust31250,VehicleMake,Dodge
Cust6521,VehicleMake,Dodge
Cust2137,VehicleMake,BMW
Cust16719,VehicleMake,Ford
Cust30701,VehicleMake,Suburu
Cust27981,VehicleMake,Volkswagen
Cust20340,VehicleMake,Ford
Cust28706,VehicleMake,BMW
Cust21321,VehicleMake,Suburu
Cust18726,VehicleMake,Saab
Cust4543,VehicleMake,Suburu
Cust2979,VehicleMake,Mercedes
Cust11897,VehicleMake,Toyota
Cust8958,VehicleMake,Audi
Cust4442,VehicleMake,BMW
Cust23036,VehicleMake,Jeep
Cust15437,VehicleMake,Volkswagen
Cust27742,VehicleMake,Jeep
Cust39329,VehicleMake,Dodge
Cust10923,VehicleMake,Audi
Cust23068,VehicleMake,Saab
Cust33945,VehicleMake,Honda
Cust9425,VehicleMake,BMW
Cust36658,VehicleMake,Dodge
Cust29114,VehicleMake,Saab
Cust28484,VehicleMake,Saab
Cust13596,VehicleMake,Chevrolet
Cust11147,VehicleMake,Honda
Cust6312,VehicleMake,Toyota
Cust31015,VehicleMake,Suburu
Cust31147,VehicleMake,Toyota
Cust30378,VehicleMake,BMW
Cust5356,VehicleMake,Ford
Cust14831,VehicleMake,Jeep
Cust27199,VehicleMake,Nissan
Cust28594,VehicleMake,Suburu
Cust1648,VehicleMake,Suburu
Cust38708,VehicleMake,Suburu
Cust2274,VehicleMake,Jeep
Cust38471,VehicleMake,Saab
Cust5685,VehicleMake,Ford
Cust26220,VehicleMake,Accura
Cust1208,VehicleMake,Audi
Cust22925,VehicleMake,Toyota
Cust4928,VehicleMake,Audi
Cust30732,VehicleMake,Ford
Cust2314,VehicleMake,Audi
Cust10296,VehicleMake,BMW
Cust29393,VehicleMake,Chevrolet
Cust14244,VehicleMake,BMW
Cust21994,VehicleMake,Jeep
Cust18459,VehicleMake,Mercedes
Cust16246,VehicleMake,Nissan
Cust28118,VehicleMake,Audi
Cust18063,VehicleMake,Saab
Cust22481,VehicleMake,Dodge
Cust23451,VehicleMake,Audi
Cust8329,VehicleMake,BMW
Cust14278,VehicleMake,Nissan
Cust16499,VehicleMake,Suburu
Cust33118,VehicleMake,Honda
Cust14552,VehicleMake,Volkswagen
Cust29510,VehicleMake,Volkswagen
Cust34008,VehicleMake,Accura
Cust21090,VehicleMake,Toyota
Cust35799,VehicleMake,Nissan
Cust14648,VehicleMake,Nissan
Cust4242,VehicleMake,Dodge
Cust5564,VehicleMake,Mercedes
Cust18528,VehicleMake,Ford
Cust3914,VehicleMake,Ford
Cust7182,VehicleMake,Suburu
Cust8920,VehicleMake,Accura
Cust23575,VehicleMake,Jeep
Cust30795,VehicleMake,Chevrolet
Cust27928,VehicleMake,Dodge
Cust14462,VehicleMake,Suburu
Cust20524,VehicleMake,Nissan
Cust35406,VehicleMake,Saab
Cust11173,VehicleMake,Volkswagen
Cust3610,VehicleMake,Audi
Cust16744,VehicleMake,Nissan
Cust13865,VehicleMake,Volkswagen
Cust38911,VehicleMake,Toyota
Cust7727,VehicleMake,BMW
Cust26182,VehicleMake,Suburu
Cust34330,VehicleMake,Audi
Cust5746,VehicleMake,Mercedes
Cust15052,VehicleMake,Toyota
Cust11820,VehicleMake,Suburu
Cust11615,VehicleMake,Honda
Cust23976,VehicleMake,Saab
Cust22580,VehicleMake,Saab
Cust13709,VehicleMake,Honda
Cust37339,VehicleMake,Nissan
Cust12395,VehicleMake,Audi
Cust36285,VehicleMake,Mercedes
Cust23322,VehicleMake,BMW
Cust16623,VehicleMake,Nissan
Cust3315,VehicleMake,Dodge
Cust9082,VehicleMake,Mercedes
Cust36219,VehicleMake,Toyota
Cust9247,VehicleMake,Volkswagen
Cust10101,VehicleMake,Saab
Cust6289,VehicleMake,BMW
Cust17312,VehicleMake,Audi
Cust34162,VehicleMake,BMW
Cust24814,VehicleMake,Accura
Cust4935,VehicleMake,Mercedes
Cust27350,VehicleMake,Ford
Cust16261,VehicleMake,Accura
Cust26491,VehicleMake,Suburu
Cust4884,VehicleMake,Accura
Cust30721,VehicleMake,Jeep
Cust15911,VehicleMake,Suburu
Cust16164,VehicleMake,Honda
Cust31008,VehicleMake,Dodge
Cust25309,VehicleMake,Saab
Cust14702,VehicleMake,Chevrolet
Cust15793,VehicleMake,Ford
Cust1533,VehicleMake,Mercedes
Cust3426,VehicleMake,Ford
Cust35499,VehicleMake,Ford
Cust14144,VehicleMake,Mercedes
Cust20870,VehicleMake,Chevrolet
Cust21092,VehicleMake,Toyota
Cust38385,VehicleMake,Nissan
Cust5406,VehicleMake,Audi
Cust25203,VehicleMake,Suburu
Cust2888,VehicleMake,Mercedes
Cust21117,VehicleMake,Nissan
Cust14546,VehicleMake,Accura
Cust25729,VehicleMake,Jeep
Cust19751,VehicleMake,Accura
Cust7964,VehicleMake,Audi
Cust9601,VehicleMake,BMW
Cust23377,VehicleMake,Honda
Cust13591,VehicleMake,Honda
Cust30606,VehicleMake,BMW
Cust37226,VehicleMake,Volkswagen
Cust16121,VehicleMake,Dodge
Cust4785,VehicleMake,Suburu
Cust34313,VehicleMake,Audi
Cust22758,VehicleMake,Volkswagen
Cust24974,VehicleMake,Saab
Cust15697,VehicleMake,Nissan
Cust34255,VehicleMake,Suburu
Cust4927,VehicleMake,Audi
Cust6234,VehicleMake,Accura
Cust22938,VehicleMake,Accura
Cust26140,VehicleMake,BMW
Cust2079,VehicleMake,Nissan
Cust27235,VehicleMake,Chevrolet
Cust7156,VehicleMake,Saab
Cust6706,VehicleMake,Honda
Cust2798,VehicleMake,Mercedes
Cust37415,VehicleMake,Toyota
Cust22191,VehicleMake,Toyota
Cust39121,VehicleMake,Honda
Cust19070,VehicleMake,Chevrolet
